countryname,countrycode,co2,gdp,anio
Afganistán                                                            ,AFG ,14923.0750000,275.7381976,1979
Angola                                                                ,AGO ,56644.6519700,,1979
Albania                                                               ,ALB ,11248.3583000,,1979
Andorra                                                               ,AND ,0.0000000,11820.8493900,1979
El mundo árabe                                                        ,ARB ,883707.0288000,1563.7073310,1979
Emiratos Árabes Unidos                                                ,ARE ,57226.4289000,33512.7413300,1979
Argentina                                                             ,ARG ,255920.0600000,2520.9216340,1979
Armenia                                                               ,ARM ,13468.8879000,,1979
Samoa Americana                                                       ,ASM ,14.9500365,,1979
Antigua y Barbuda                                                     ,ATG ,0.0000000,1760.7176340,1979
Australia                                                             ,AUS ,412123.0220000,9281.5233560,1979
Austria                                                               ,AUT ,80645.1730000,9793.7653070,1979
Curacao                                                               ,CUW ,0.0000000,,1979
Azerbaiyán                                                            ,AZE ,48375.5232000,,1979
Burundi                                                               ,BDI ,2569.6900000,193.1502023,1979
Bélgica                                                               ,BEL ,176335.5730000,11810.6158800,1979
Benin                                                                 ,BEN ,35202.2378000,327.8216780,1979
Burkina Faso                                                          ,BFA ,7889.1160000,262.0760096,1979
Bangladesh                                                            ,BGD ,120688.2930000,200.7696641,1979
Bulgaria                                                              ,BGR ,116051.2590000,,1979
Bahrein                                                               ,BHR ,10339.1642100,,1979
Bahamas                                                               ,BHS ,0.0000000,5533.4399760,1979
Bosnia y Herzegovina                                                  ,BIH ,22408.0693000,,1979
Belarús                                                               ,BLR ,185103.4140000,,1979
Belice                                                                ,BLZ ,452.7392000,1074.2719650,1979
Bermudas                                                              ,BMU ,0.0000000,9613.3829000,1979
Bolivia                                                               ,BOL ,175554.1890000,809.4112894,1979
Brasil                                                                ,BRA ,1415028.5780000,1908.4876270,1979
Barbados                                                              ,BRB ,856.0613200,2667.0371400,1979
Brunei Darussalam                                                     ,BRN ,15031.5298000,14945.2037600,1979
Bhután                                                                ,BTN ,1014.1073100,,1979
Botswana                                                              ,BWA ,13212.8310000,947.7528545,1979
República Centroafricana                                              ,CAF ,101345.8550000,327.3413778,1979
Canadá                                                                ,CAN ,656571.0700000,10043.6609400,1979
Europa Central y del Báltico                                          ,CEB ,1726697.7380000,,1979
Suiza                                                                 ,CHE ,52079.6124000,17736.5534100,1979
Islas del Canal                                                       ,CHI ,0.0000000,,1979
Islas Caimán                                                          ,CYM ,97.3383100,,1979
Chile                                                                 ,CHL ,43598.9012000,1937.2665720,1979
China                                                                 ,CHN ,2773803.8170000,183.9831522,1979
Côte d'Ivoire                                                         ,CIV ,116000.2710000,1189.5697900,1979
Camerún                                                               ,CMR ,66568.2340000,694.6862849,1979
"Congo, República Democrática del                                      ",COD ,1481813.4800000,587.1517220,1979
"Congo, República del                                                  ",COG ,66346.5720000,694.1764248,1979
Colombia                                                              ,COL ,149630.7182000,1061.8484260,1979
Comoras                                                               ,COM ,251.9120900,,1979
Cabo Verde                                                            ,CPV ,291.3252970,,1979
Costa Rica                                                            ,CRI ,7907.6855000,1734.6149880,1979
Estados pequeos del Caribe                                            ,CSS ,35636.2010200,1999.1984310,1979
Cuba                                                                  ,CUB ,56403.4240000,2000.2799850,1979
Chipre                                                                ,CYP ,3598.3317800,2559.2596750,1979
República Checa                                                       ,CZE ,227303.8990000,,1979
Alemania                                                              ,DEU ,1411701.4300000,11281.0233200,1979
Djibouti                                                              ,DJI ,1757.5677700,,1979
Dominica                                                              ,DMA ,65.3580430,734.0105248,1979
Dinamarca                                                             ,DNK ,84769.0332000,13751.9989500,1979
República Dominicana                                                  ,DOM ,14246.4533000,969.4987321,1979
Argelia                                                               ,DZA ,84371.3810000,1782.6979810,1979
Asia oriental y el Pacífico (excluido altos ingresos)                 ,EAP ,4802208.3340000,242.4102492,1979
inicial del dividendo demográfico                                     ,EAR ,5251221.7020000,673.2639594,1979
Asia oriental y el Pacífico                                           ,EAS ,6717012.9410000,1091.8753750,1979
Europa y Asia central (excluido altos ingresos)                       ,ECA ,4657165.7140000,,1979
Europa y Asia central                                                 ,ECS ,11058145.2300000,5160.5438290,1979
Ecuador                                                               ,ECU ,22337.0345000,1821.0476480,1979
"Egipto, República Árabe de                                            ",EGY ,76851.1400000,426.3464634,1979
Zona del Euro                                                         ,EMU ,3936023.7300000,8793.5170830,1979
Eritrea                                                               ,ERI ,2916.0853000,,1979
España                                                                ,ESP ,256038.7440000,5770.2146270,1979
Estonia                                                               ,EST ,70792.3712000,,1979
Etiopía                                                               ,ETH ,54010.3310000,,1979
Unión Europea                                                         ,EUU ,5508796.9000000,7274.1014880,1979
Frágiles y situaciones de conflicto afectados                         ,FCS ,3178258.3340000,474.7962897,1979
Finlandia                                                             ,FIN ,75507.4855400,9332.2452000,1979
Fiji                                                                  ,FJI ,1627.8099100,1640.5542720,1979
Francia                                                               ,FRA ,697434.6900000,11179.6312700,1979
Islas Feroe                                                           ,FRO ,0.0000000,,1979
Micronesia (Estados Federados de)                                     ,FSM ,26.6792960,,1979
Gabón                                                                 ,GAB ,12333.0949700,4275.2573640,1979
Reino Unido                                                           ,GBR ,876952.4400000,7804.7620810,1979
Georgia                                                               ,GEO ,51216.7480000,,1979
Ghana                                                                 ,GHA ,22211.9000000,372.0602585,1979
Gibraltar                                                             ,GIB ,0.0000000,,1979
Guinea                                                                ,GIN ,48812.4200000,,1979
Gambia                                                                ,GMB ,929.0840800,335.8059798,1979
Guinea-Bissau                                                         ,GNB ,1143.2457000,153.0061920,1979
Guinea Ecuatorial                                                     ,GNQ ,156.5502200,,1979
Grecia                                                                ,GRC ,70212.0899000,5705.9492740,1979
Granada                                                               ,GRD ,73.0951840,1153.9995740,1979
Groenlandia                                                           ,GRL ,0.0000000,8480.6948270,1979
Guatemala                                                             ,GTM ,14210.7581000,1027.0836960,1979
Guam                                                                  ,GUM ,49.7354901,,1979
Guyana                                                                ,GUY ,14790.0316000,683.3330327,1979
Ingreso alto                                                          ,HIC ,15613742.5000000,8444.6861240,1979
"Hong Kong, Región Administrativa Especial                             ",HKG ,16548.3753400,4569.4537070,1979
Honduras                                                              ,HND ,11571.4864000,993.7274477,1979
Países pobres muy endeudados (PPME)                                   ,HPC ,2853087.7000000,386.9521357,1979
Croacia                                                               ,HRV ,30839.5040000,,1979
Haití                                                                 ,HTI ,5488.5205000,195.7542380,1979
Hungría                                                               ,HUN ,121252.3830000,,1979
Maldivas                                                              ,MDV ,31.8601997,,1979
Sólo BIRF                                                             ,IBD ,14101914.4000000,659.4268955,1979
BIRF y la AIF                                                         ,IBT ,18113767.2200000,609.0740684,1979
total de la AIF                                                       ,IDA ,4011852.8190000,382.4706812,1979
mezcla de la AIF                                                      ,IDB ,564501.7977000,489.9528486,1979
Indonesia                                                             ,IDN ,696521.7600000,356.9213367,1979
Sólo AIF                                                              ,IDX ,3447351.0210000,334.7095835,1979
Isla de Man                                                           ,IMN ,0.0000000,,1979
India                                                                 ,IND ,905452.5950000,224.0010168,1979
No clasificado                                                        ,INX ,0.0000000,,1979
Irlanda                                                               ,IRL ,59352.5820000,5436.4648750,1979
"Irán, República Islámica del                                          ",IRN ,199911.7610000,2427.4658210,1979
Iraq                                                                  ,IRQ ,100553.3430000,2852.1106830,1979
Islandia                                                              ,ISL ,12264.0268000,12659.6417000,1979
Israel                                                                ,ISR ,23640.5637000,5682.5356580,1979
Italia                                                                ,ITA ,475665.2660000,6990.2857940,1979
Jamaica                                                               ,JAM ,8601.1335000,1137.0269380,1979
Jordania                                                              ,JOR ,4550.1773200,1420.5622940,1979
Japón                                                                 ,JPN ,1159212.2000000,9105.1360970,1979
Kazajstán                                                             ,KAZ ,217979.1550000,,1979
Kenya                                                                 ,KEN ,29484.4550000,394.6372562,1979
Kirguistán                                                            ,KGZ ,17815.1353200,,1979
Camboya                                                               ,KHM ,10177.7209000,,1979
Kiribati                                                              ,KIR ,0.0000000,729.0358604,1979
Saint Kitts y Nevis                                                   ,KNA ,76.3846850,1354.0596620,1979
"Corea, República de                                                   ",KOR ,172533.2750000,1783.6223130,1979
Kuwait                                                                ,KWT ,55586.6233000,19092.9575700,1979
América Latina y el Caribe (excluido altos ingresos)                  ,LAC ,2822631.1380000,1790.8303520,1979
República Democrática Popular Lao                                     ,LAO ,22943.6330000,,1979
Líbano                                                                ,LBN ,8444.2514000,,1979
Liberia                                                               ,LBR ,2685.6249100,,1979
Libia                                                                 ,LBY ,50094.5135000,,1979
Santa Lucía                                                           ,LCA ,170.7778720,,1979
América Latina y el Caribe                                            ,LCN ,2907317.8530000,1839.2631900,1979
Países menos desarrollados: clasificación de las Naciones Unidas      ,LDC ,3279937.6050000,,1979
Países de ingreso bajo                                                ,LIC ,2177587.9970000,363.2538598,1979
Liechtenstein                                                         ,LIE ,0.0000000,19764.3532700,1979
Sri Lanka                                                             ,LKA ,18132.4199000,227.5098268,1979
Mauritania                                                            ,MRT ,4665.1646000,636.2187465,1979
Países de ingreso mediano bajo                                        ,LMC ,4262228.4880000,350.2671942,1979
Ingreso mediano y bajo                                                ,LMY ,17309664.6500000,592.2777141,1979
Lesotho                                                               ,LSO ,1742.8113000,222.7296138,1979
avanzada del dividendo demográfico                                    ,LTE ,9756455.3290000,724.0921270,1979
Lituania                                                              ,LTU ,128003.2150000,,1979
Luxemburgo                                                            ,LUX ,15249.3716000,15740.2875000,1979
Letonia                                                               ,LVA ,59444.6101000,,1979
"Región Administrativa Especial de Macao, China                        ",MAC ,0.0000000,,1979
Isla de San Martín (parte francesa)                                   ,MAF ,0.0000000,,1979
Marruecos                                                             ,MAR ,28303.4320000,809.6277717,1979
Mónaco                                                                ,MCO ,0.0000000,45839.8989700,1979
República de Moldova                                                  ,MDA ,37665.9508000,,1979
Madagascar                                                            ,MDG ,47801.3340000,408.9374277,1979
Oriente Medio y Norte de África                                       ,MEA ,1018561.4200000,1742.0931330,1979
México                                                                ,MEX ,362012.5170000,2034.9890070,1979
Islas Marshall                                                        ,MHL ,3.0577639,,1979
 Ingreso mediano                                                      ,MIC ,15132076.6500000,611.1109458,1979
Macedonia del Norte                                                   ,MKD ,11857.7964000,,1979
Malí                                                                  ,MLI ,24801.0410000,229.3460449,1979
Malta                                                                 ,MLT ,1097.6218800,3195.5525860,1979
Myanmar                                                               ,MMR ,659112.5100000,,1979
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,598482.8378000,,1979
Montenegro                                                            ,MNE ,0.0000000,,1979
Mongolia                                                              ,MNG ,27541.6770000,,1979
Mariana                                                               ,MNP ,3.3230249,,1979
Mozambique                                                            ,MOZ ,43494.4100000,,1979
Mauricio                                                              ,MUS ,944.4867200,1275.0358260,1979
Malawi                                                                ,MWI ,7349.2180000,174.1864763,1979
Malasia                                                               ,MYS ,131982.4058000,1576.0492740,1979
América del Norte                                                     ,NAC ,6792033.9700000,11515.4600300,1979
Namibia                                                               ,NAM ,7142.4037000,,1979
Nueva Caledonia                                                       ,NCL ,0.0000000,7561.1922760,1979
Níger                                                                 ,NER ,7956.3465000,362.4959638,1979
Nigeria                                                               ,NGA ,162131.6370000,662.2640537,1979
Nicaragua                                                             ,NIC ,9306.8965000,481.7584605,1979
Países Bajos                                                          ,NLD ,228827.3790000,12798.5432100,1979
Noruega                                                               ,NOR ,68035.4190000,13046.5372200,1979
Nepal                                                                 ,NPL ,22505.5350000,126.1333354,1979
Nauru                                                                 ,NRU ,0.0000000,,1979
Nueva Zelandia                                                        ,NZL ,55998.0360000,6668.1386660,1979
Miembros OCDE                                                         ,OED ,15409915.3000000,7887.9401030,1979
Omán                                                                  ,OMN ,37391.2496000,3419.2845130,1979
Otros Estados pequeos                                                 ,OSS ,174759.8099000,2037.5668650,1979
Pakistán                                                              ,PAK ,117082.0079000,260.5623232,1979
Panamá                                                                ,PAN ,7255.7774000,1918.1607870,1979
Perú                                                                  ,PER ,58834.2260000,932.7468908,1979
Filipinas                                                             ,PHL ,94616.3670000,596.8372017,1979
Palau                                                                 ,PLW ,0.0000000,,1979
Papua Nueva Guinea                                                    ,PNG ,17233.9704000,659.4468084,1979
Polonia                                                               ,POL ,617874.1300000,,1979
previa al dividendo demográfico                                       ,PRE ,2907058.5920000,314.0431033,1979
Puerto Rico                                                           ,PRI ,2520.5797700,4024.5094200,1979
"Corea, República Popular Democrática de                               ",PRK ,139394.8180000,,1979
Portugal                                                              ,PRT ,40296.2952000,2755.6245330,1979
Paraguay                                                              ,PRY ,54650.2060000,1103.9152540,1979
Ribera Occidental y Gaza                                              ,PSE ,0.0000000,,1979
Estados pequeos de las Islas del Pacfico                              ,PSS ,7251.1875060,1215.5461520,1979
posterior al dividendo demográfico                                    ,PST ,14925009.1700000,8536.6882650,1979
Polinesia Francesa                                                    ,PYF ,0.0000000,8168.7750870,1979
Qatar                                                                 ,QAT ,17812.3572000,27455.1487200,1979
Rumania                                                               ,ROU ,269314.8660000,,1979
Federación de Rusia                                                   ,RUS ,2964555.5300000,,1979
Rwanda                                                                ,RWA ,2388.3040000,222.8132146,1979
Asia meridional                                                       ,SAS ,1199829.8930000,222.5747882,1979
Arabia Saudita                                                        ,SAU ,216984.5731000,12241.2530000,1979
Sudán                                                                 ,SDN ,68575.0730000,491.5773181,1979
Senegal                                                               ,SEN ,9131.7728000,751.0257584,1979
Singapur                                                              ,SGP ,0.0000000,3900.5335530,1979
Islas Salomón                                                         ,SLB ,5026.8092000,678.8287913,1979
Sierra Leona                                                          ,SLE ,7737.4654000,334.8040993,1979
El Salvador                                                           ,SLV ,6630.9574000,767.7989036,1979
San Marino                                                            ,SMR ,0.0000000,,1979
Somalia                                                               ,SOM ,16303.4060000,100.1941970,1979
Serbia                                                                ,SRB ,0.0000000,,1979
África al sur del Sahara (excluido altos ingresos)                    ,SSA ,3229346.7300000,578.8906412,1979
Sudán del Sur                                                         ,SSD ,0.0000000,,1979
África al sur del Sahara                                              ,SSF ,3230505.8380000,580.9073588,1979
Pequeños Estados                                                      ,SST ,217647.1985000,1984.9051040,1979
Santo Tomé y Príncipe                                                 ,STP ,55.2449230,,1979
Suriname                                                              ,SUR ,10465.0604000,2180.7713100,1979
República Eslovaca                                                    ,SVK ,68990.8890000,,1979
Eslovenia                                                             ,SVN ,16830.6113000,,1979
Suecia                                                                ,SWE ,105368.0960000,14877.1642800,1979
Eswatini                                                              ,SWZ ,2226.1018000,725.1139487,1979
Sint Maarten (Dutch part)                                             ,SXM ,0.0000000,,1979
Seychelles                                                            ,SYC ,214.6213720,2030.1359030,1979
República Árabe Siria                                                 ,SYR ,23406.0545000,1151.1754060,1979
Islas Turcas y Caicos                                                 ,TCA ,1.4948508,,1979
Chad                                                                  ,TCD ,14061.6550000,227.0799006,1979
Asia oriental y el Pacífico (BIRF y la AIF)                           ,TEA ,4662798.5660000,245.0666625,1979
Europa y Asia central (BIRF y la AIF)                                 ,TEC ,5575194.2140000,,1979
Togo                                                                  ,TGO ,9685.7362000,337.4492967,1979
Tailandia                                                             ,THA ,138182.8150000,589.8850091,1979
Tayikistán                                                            ,TJK ,9014.1566000,,1979
Turkmenistán                                                          ,TKM ,33990.2388900,,1979
América Latina y el Caribe (BIRF y la AIF)                            ,TLA ,2846955.8730000,1804.1371240,1979
Timor-Leste                                                           ,TLS ,377.1586090,,1979
Oriente Medio y Norte de África (BIRF y la AIF)                       ,TMN ,598482.8378000,,1979
Tonga                                                                 ,TON ,102.3257340,484.1006851,1979
Asia meridional (BIRF y la AIF)                                       ,TSA ,1199829.8930000,222.5747882,1979
África al sur del Sahara (BIRF y la AIF)                              ,TSS ,3230505.8380000,580.9073588,1979
Trinidad y Tobago                                                     ,TTO ,0.0000000,4306.7980100,1979
Túnez                                                                 ,TUN ,13339.6628000,1157.3779230,1979
Turquía                                                               ,TUR ,141905.2850000,2079.2203660,1979
Tuvalu                                                                ,TUV ,2.7028274,,1979
Tanzanía                                                              ,TZA ,97909.0030000,,1979
Uganda                                                                ,UGA ,24192.8980000,177.2014999,1979
Ucrania                                                               ,UKR ,695292.7300000,,1979
Ingreso mediano alto                                                  ,UMC ,10869848.1600000,808.3972484,1979
Uruguay                                                               ,URY ,29797.0950000,2479.9582270,1979
Estados Unidos                                                        ,USA ,6135462.9000000,11674.1863100,1979
Uzbekistán                                                            ,UZB ,79217.4762400,,1979
San Vicente y las Granadinas                                          ,VCT ,85.5592130,713.4678685,1979
Venezuela                                                             ,VEN ,168193.6730000,3270.6007650,1979
Islas Vírgenes Británicas                                             ,VGB ,37.3893130,,1979
Islas Vírgenes (EE.UU.)                                               ,VIR ,36.1870570,,1979
Viet Nam                                                              ,VNM ,83053.5430000,,1979
Vanuatu                                                               ,VUT ,306.4310600,1059.6170140,1979
Mundo                                                                 ,WLD ,33615147.8600000,2288.6660440,1979
Samoa                                                                 ,WSM ,155.3717150,,1979
Kosovo                                                                ,XKX ,0.0000000,,1979
"Yemen, Rep. del                                                       ",YEM ,6899.5535000,,1979
Sudáfrica                                                             ,ZAF ,298781.0050000,2071.5513030,1979
Zambia                                                                ,ZMB ,224649.3700000,587.9452397,1979
Zimbabwe                                                              ,ZWE ,23746.3610000,723.1065319,1979
